-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void cutlass::Kernel2<cutlass_80_tensorop_bf16_s1681...         0.00%       0.000us         0.00%       0.000us       0.000us      32.991ms         0.94%      32.991ms      32.218us           0 B           0 B           0 B           0 B          1024  
                                 _C::fused_add_rms_norm         0.36%      13.868ms         0.71%      27.858ms      13.190us       7.237ms         0.21%       7.237ms       3.426us           0 B           0 B           0 B           0 B          2112  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us       7.237ms         0.21%       7.237ms       3.426us           0 B           0 B           0 B           0 B          2112  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us       5.543ms         0.16%       5.543ms      85.270us           0 B           0 B           0 B           0 B            65  
void tensorrt_llm::kernels::cutlass_kernels::finaliz...         0.00%       0.000us         0.00%       0.000us       0.000us       5.367ms         0.15%       5.367ms       5.082us           0 B           0 B           0 B           0 B          1056  
                                   _C::rotary_embedding         0.18%       7.049ms         0.35%      13.473ms      12.759us       3.300ms         0.09%       3.300ms       3.125us           0 B           0 B           0 B           0 B          1056  
void vllm::rotary_embedding_kernel<c10::BFloat16, c1...         0.00%       0.000us         0.00%       0.000us       0.000us       3.300ms         0.09%       3.300ms       3.125us           0 B           0 B           0 B           0 B          1056  
                                  cudaStreamIsCapturing         0.00%     193.889us         0.00%     193.889us       0.486us       3.268ms         0.09%       3.268ms       8.191us           0 B           0 B           0 B           0 B           399  
void tensorrt_llm::kernels::cutlass_kernels::expandI...         0.00%       0.000us         0.00%       0.000us       0.000us       3.243ms         0.09%       3.243ms       3.071us           0 B           0 B           0 B           0 B          1056  
                                Activity Buffer Request         0.13%       5.039ms         0.18%       6.942ms       1.735ms       3.152ms         0.09%      13.704ms       3.426ms           0 B           0 B       3.99 MB     -76.04 MB             4  
                                           Buffer Flush         0.00%     175.641us         0.01%     198.375us      99.188us       3.146ms         0.09%       3.146ms       1.573ms           0 B           0 B      38.50 KB      32.00 KB             2  
void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_...         0.00%       0.000us         0.00%       0.000us       0.000us       2.419ms         0.07%       2.419ms       2.362us           0 B           0 B           0 B           0 B          1024  
                                            aten::copy_         0.25%       9.638ms         2.68%     104.508ms      60.796us       2.201ms         0.06%       2.239ms       1.303us           0 B           0 B           0 B           0 B          1719  
                  _C_cache_ops::reshape_and_cache_flash         0.19%       7.300ms         0.42%      16.570ms      15.692us       2.088ms         0.06%       2.090ms       1.979us           0 B           0 B           0 B           0 B          1056  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us       2.088ms         0.06%       2.088ms       1.977us           0 B           0 B           0 B           0 B          1056  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us       1.681ms         0.05%       1.681ms       1.642us           0 B           0 B           0 B           0 B          1024  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       1.633ms         0.05%       1.633ms       1.414us           0 B           0 B           0 B           0 B          1155  
                                   _moe_C::topk_softmax         0.13%       5.179ms         0.37%      14.376ms      13.614us       1.504ms         0.04%       1.513ms       1.432us           0 B           0 B           0 B           0 B          1056  
void vllm::moe::topkGating<8, 8, 4, 16, 32, int, __n...         0.00%       0.000us         0.00%       0.000us       0.000us       1.504ms         0.04%       1.504ms       1.424us           0 B           0 B           0 B           0 B          1056  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       1.466ms         0.04%       1.466ms       0.716us           0 B           0 B           0 B           0 B          2048  
void tensorrt_llm::kernels::cutlass_kernels::fusedBu...         0.00%       0.000us         0.00%       0.000us       0.000us       1.283ms         0.04%       1.283ms       1.253us           0 B           0 B           0 B           0 B          1024  
                                    Command Buffer Full         3.87%     151.156ms         3.87%     151.156ms       2.256ms       1.069ms         0.03%       1.069ms      15.957us           0 B           0 B           0 B           0 B            67  
void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_...         0.00%       0.000us         0.00%       0.000us       0.000us       1.058ms         0.03%       1.058ms      33.048us           0 B           0 B           0 B           0 B            32  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     802.274us         0.02%     802.274us      25.071us           0 B           0 B           0 B           0 B            32  
std::enable_if<true, void>::type internal::gemvx::ke...         0.00%       0.000us         0.00%       0.000us       0.000us     754.174us         0.02%     754.174us      23.568us           0 B           0 B           0 B           0 B            32  
                                            aten::index         0.02%     922.471us         0.06%       2.331ms      35.312us     271.017us         0.01%     331.884us       5.029us           0 B           0 B     296.50 KB     280.00 KB            66  
void flash::flash_fwd_splitkv_combine_kernel<Flash_f...         0.00%       0.000us         0.00%       0.000us       0.000us     232.970us         0.01%     232.970us       7.280us           0 B           0 B           0 B           0 B            32  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     230.474us         0.01%     230.474us       1.397us           0 B           0 B           0 B           0 B           165  
                                           aten::argmax         0.01%     361.508us         0.01%     552.278us      16.736us     219.850us         0.01%     219.850us       6.662us           0 B           0 B      16.50 KB      16.50 KB            33  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     219.850us         0.01%     219.850us       6.662us           0 B           0 B           0 B           0 B            33  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     200.356us         0.01%     200.356us       0.756us           0 B           0 B           0 B           0 B           265  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     180.936us         0.01%     180.936us       5.483us           0 B           0 B           0 B           0 B            33  
                                           _C::rms_norm         0.01%     219.517us         0.01%     443.049us      13.426us      96.739us         0.00%      96.739us       2.931us           0 B           0 B           0 B           0 B            33  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us      96.739us         0.00%      96.739us       2.931us           0 B           0 B           0 B           0 B            33  
                                   cudaEventSynchronize        61.65%        2.406s        61.65%        2.406s      35.384ms      95.394us         0.00%      95.394us       1.403us           0 B           0 B           0 B           0 B            68  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      90.081us         0.00%      90.081us       2.730us           0 B           0 B           0 B           0 B            33  
                                  Lazy Function Loading         0.01%     374.326us         0.01%     374.326us      37.433us      77.826us         0.00%      77.826us       7.783us           0 B           0 B           0 B           0 B            10  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      76.162us         0.00%      76.162us       2.308us           0 B           0 B           0 B           0 B            33  
                                 aten::_index_put_impl_         0.01%     426.227us         2.12%      82.635ms       2.504ms      73.763us         0.00%     200.234us       6.068us           0 B           0 B           0 B     -33.00 KB            33  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      73.763us         0.00%      73.763us       2.235us           0 B           0 B           0 B           0 B            33  
                                              aten::add         0.02%     585.724us         0.03%       1.006ms      10.162us      71.267us         0.00%      73.411us       0.742us           0 B           0 B      81.00 KB      81.00 KB            99  
                           _compute_slot_mapping_kernel         0.00%       0.000us         0.00%       0.000us       0.000us      62.885us         0.00%      62.885us       1.906us           0 B           0 B           0 B           0 B            33  
                                        cudaEventRecord         0.00%     104.082us         0.00%     104.082us       1.531us      52.323us         0.00%      52.323us       0.769us           0 B           0 B           0 B           0 B            68  
                                           aten::gather         0.01%     283.616us         0.01%     520.477us      16.265us      51.777us         0.00%      51.777us       1.618us           0 B           0 B           0 B           0 B            32  
void at::native::vectorized_gather_kernel<16, long>(...         0.00%       0.000us         0.00%       0.000us       0.000us      51.777us         0.00%      51.777us       1.618us           0 B           0 B           0 B           0 B            32  
                               cudaEventRecordWithFlags         0.00%      94.412us         0.00%      94.412us       1.388us      50.722us         0.00%      50.722us       0.746us           0 B           0 B           0 B           0 B            68  
                       Runtime Triggered Module Loading         2.89%     112.877ms         2.89%     112.877ms      56.439ms      39.585us         0.00%      39.585us      19.793us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      38.209us         0.00%      38.209us       1.158us           0 B           0 B           0 B           0 B            33  
void tensorrt_llm::kernels::cutlass_kernels::fusedBu...         0.00%       0.000us         0.00%       0.000us       0.000us      38.179us         0.00%      38.179us       1.193us           0 B           0 B           0 B           0 B            32  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      34.277us         0.00%      34.277us       1.039us           0 B           0 B           0 B           0 B            33  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us      33.058us         0.00%      33.058us       1.002us           0 B           0 B           0 B           0 B            33  
                                              aten::sub         0.01%     335.450us         0.02%     608.489us      18.439us      29.408us         0.00%      30.304us       0.918us           0 B           0 B      16.50 KB      16.50 KB            33  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      29.408us         0.00%      29.408us       0.891us           0 B           0 B           0 B           0 B            33  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      27.041us         0.00%      27.041us       0.819us           0 B           0 B           0 B           0 B            33  
                                            aten::fill_         0.01%     501.235us         0.02%     908.941us       4.591us      25.283us         0.00%      25.283us       0.128us           0 B           0 B           0 B           0 B           198  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      25.283us         0.00%      25.283us       0.766us           0 B           0 B           0 B           0 B            33  
                                       cuLaunchKernelEx         0.01%     243.259us         0.01%     243.259us       7.371us       3.296us         0.00%       3.296us       0.100us           0 B           0 B           0 B           0 B            33  
                                     aten::index_select         0.01%     353.307us         0.03%       1.152ms      17.449us       1.568us         0.00%      53.345us       0.808us           0 B           0 B      64.01 MB           0 B            66  
                                    cudaStreamWaitEvent         0.00%      35.708us         0.00%      35.708us       1.082us       1.568us         0.00%       1.568us       0.048us           0 B           0 B           0 B           0 B            33  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       1.568us         0.00%       1.568us       1.568us           0 B           0 B           0 B           0 B             1  
                 execute_context_1(256)_generation_0(0)        11.83%     461.629ms        30.56%        1.193s      37.275ms       0.000us         0.00%        3.504s     109.501ms           0 B         -32 B      66.20 MB     -10.04 GB            32  
                                            aten::empty         1.03%      40.283ms         1.03%      40.311ms       3.148us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      44.14 GB      44.14 GB         12806  
                                          cudaHostAlloc         0.00%      54.365us         0.00%      54.365us      18.122us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                               aten::to         0.02%     593.015us         2.23%      86.892ms      60.891us       0.000us         0.00%     407.285us       0.285us           0 B           0 B       4.22 MB           0 B          1427  
                                       aten::lift_fresh         0.00%      18.380us         0.00%      18.380us       0.178us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           103  
                                          aten::detach_         0.00%       1.524us         0.00%       1.524us       0.381us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                         aten::_to_copy         0.02%     686.051us         2.21%      86.299ms     322.011us       0.000us         0.00%     407.285us       1.520us           0 B           0 B       4.22 MB           0 B           268  
                                    aten::empty_strided         0.25%       9.924ms         0.26%      10.013ms       4.151us       0.000us         0.00%       0.000us       0.000us           0 B           0 B       2.01 GB       2.01 GB          2412  
                                        cudaMemcpyAsync         0.31%      12.126ms         0.31%      12.126ms       8.345us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1453  
                                         cudaEventQuery         0.00%      62.151us         0.00%      62.151us       0.987us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            63  
                                            aten::slice         0.19%       7.436ms         0.25%       9.927ms       1.279us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          7761  
                                       aten::as_strided         0.25%       9.769ms         0.25%       9.769ms       0.447us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         21848  
                                          aten::flatten         0.02%     714.895us         0.02%     786.804us       0.367us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2145  
                                             aten::view         0.20%       7.890ms         0.20%       7.890ms       0.561us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         14054  
                                           aten::detach         0.00%      64.623us         0.00%      64.623us       0.979us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            66  
                                     aten::resolve_conj         0.00%      25.661us         0.00%      25.661us       0.259us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            99  
                                      aten::resolve_neg         0.00%      10.484us         0.00%      10.484us       0.106us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            99  
                                       cudaLaunchKernel         1.46%      57.084ms         3.59%     139.947ms      15.315us       0.000us         0.00%      86.948us       0.010us           0 B           0 B           0 B           0 B          9138  
                                          aten::reshape         0.04%       1.731ms         0.07%       2.786ms       1.174us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2372  
                                               aten::lt         0.00%     146.163us         0.00%     146.163us       4.429us       0.000us         0.00%       0.000us       0.000us          33 B          33 B           0 B           0 B            33  
                                        aten::embedding         0.00%      46.079us         0.03%       1.127ms      34.166us       0.000us         0.00%      53.345us       1.617us           0 B           0 B      64.01 MB           0 B            33  
                                          aten::resize_         0.00%      90.807us         0.00%      90.807us       2.752us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      64.01 MB      64.01 MB            33  
                                           aten::expand         0.10%       3.772ms         0.12%       4.721ms       1.475us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          3200  
                                           aten::linear         0.16%       6.183ms         5.00%     195.118ms      60.955us       0.000us         0.00%      95.245ms      29.755us           0 B           0 B       6.01 GB           0 B          3201  
                                                aten::t         0.15%       5.973ms         0.33%      12.798ms       3.998us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          3201  
                                        aten::transpose         0.10%       4.067ms         0.18%       6.910ms       2.116us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          3265  
                                           aten::matmul         0.13%       5.172ms         4.51%     176.137ms      55.026us       0.000us         0.00%      95.245ms      29.755us           0 B           0 B       6.01 GB           0 B          3201  
                                 cudaDeviceGetAttribute         0.06%       2.452ms         0.06%       2.452ms       0.389us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          6304  
                                        cudaMemsetAsync         0.28%      11.079ms         2.08%      81.156ms      39.627us       0.000us         0.00%       1.022ms       0.499us           0 B           0 B           0 B           0 B          2048  
                                         cuLaunchKernel         0.46%      18.020ms         0.46%      18.020ms       5.805us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          3104  
                                 aten::split_with_sizes         0.07%       2.783ms         0.10%       3.901ms       3.694us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1056  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 3.903s
Self CUDA time total: 3.515s

