-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void cutlass::Kernel2<cutlass_80_tensorop_bf16_s1681...         0.00%       0.000us         0.00%       0.000us       0.000us     768.514us         0.83%     768.514us      24.016us           0 B           0 B           0 B           0 B            32  
std::enable_if<true, void>::type internal::gemvx::ke...         0.00%       0.000us         0.00%       0.000us       0.000us     755.488us         0.82%     755.488us      23.609us           0 B           0 B           0 B           0 B            32  
                                _vllm_fa2_C::varlen_fwd         0.21%     998.547us        25.27%     121.768ms       1.903ms     467.067us         0.51%     527.169us       8.237us           0 B           0 B     528.00 KB      -1.27 MB            64  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us     435.539us         0.47%     435.539us      12.810us           0 B           0 B           0 B           0 B            34  
                                 _C::fused_add_rms_norm         0.17%     841.630us         0.35%       1.665ms      13.005us     322.504us         0.35%     322.504us       2.520us           0 B           0 B           0 B           0 B           128  
std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::...         0.00%       0.000us         0.00%       0.000us       0.000us     322.504us         0.35%     322.504us       2.520us           0 B           0 B           0 B           0 B           128  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us     279.721us         0.30%     279.721us       2.914us           0 B           0 B           0 B           0 B            96  
void tensorrt_llm::kernels::cutlass_kernels::finaliz...         0.00%       0.000us         0.00%       0.000us       0.000us     236.399us         0.26%     236.399us       3.694us           0 B           0 B           0 B           0 B            64  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     202.507us         0.22%     202.507us       6.328us           0 B           0 B           0 B           0 B            32  
void flash::flash_fwd_splitkv_kernel<Flash_fwd_kerne...         0.00%       0.000us         0.00%       0.000us       0.000us     176.939us         0.19%     176.939us       5.529us           0 B           0 B           0 B           0 B            32  
                                   _C::rotary_embedding         0.09%     449.806us         0.17%     840.462us      13.132us     172.200us         0.19%     172.200us       2.691us           0 B           0 B           0 B           0 B            64  
void vllm::rotary_embedding_kernel<c10::BFloat16, c1...         0.00%       0.000us         0.00%       0.000us       0.000us     172.200us         0.19%     172.200us       2.691us           0 B           0 B           0 B           0 B            64  
                                            aten::copy_         0.18%     855.288us         0.42%       2.039ms      14.772us     139.875us         0.15%     139.875us       1.014us           0 B           0 B           0 B           0 B           138  
void tensorrt_llm::kernels::cutlass_kernels::expandI...         0.00%       0.000us         0.00%       0.000us       0.000us     130.249us         0.14%     130.249us       2.035us           0 B           0 B           0 B           0 B            64  
                  _C_cache_ops::reshape_and_cache_flash         0.09%     455.544us         0.19%     936.953us      14.640us     128.104us         0.14%     128.104us       2.002us           0 B           0 B           0 B           0 B            64  
void vllm::reshape_and_cache_flash_kernel<__nv_bfloa...         0.00%       0.000us         0.00%       0.000us       0.000us     128.104us         0.14%     128.104us       2.002us           0 B           0 B           0 B           0 B            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     111.076us         0.12%     111.076us       1.100us           0 B           0 B           0 B           0 B           101  
                                   _moe_C::topk_softmax         0.07%     315.446us         0.18%     885.697us      13.839us      93.349us         0.10%      93.349us       1.459us           0 B           0 B           0 B           0 B            64  
void vllm::moe::topkGating<8, 8, 4, 16, 32, int, __n...         0.00%       0.000us         0.00%       0.000us       0.000us      93.349us         0.10%      93.349us       1.459us           0 B           0 B           0 B           0 B            64  
void flash::flash_fwd_splitkv_combine_kernel<Flash_f...         0.00%       0.000us         0.00%       0.000us       0.000us      87.621us         0.10%      87.621us       2.738us           0 B           0 B           0 B           0 B            32  
void cutlass::Kernel2<cutlass_80_tensorop_bf16_s1681...         0.00%       0.000us         0.00%       0.000us       0.000us      72.291us         0.08%      72.291us       2.259us           0 B           0 B           0 B           0 B            32  
void tensorrt_llm::kernels::cutlass_kernels::fusedBu...         0.00%       0.000us         0.00%       0.000us       0.000us      37.984us         0.04%      37.984us       1.187us           0 B           0 B           0 B           0 B            32  
void tensorrt_llm::kernels::cutlass_kernels::fusedBu...         0.00%       0.000us         0.00%       0.000us       0.000us      35.839us         0.04%      35.839us       1.120us           0 B           0 B           0 B           0 B            32  
                                            aten::index         0.02%      91.286us         0.06%     275.907us      68.977us      14.848us         0.02%      20.096us       5.024us           0 B           0 B      17.00 KB      16.00 KB             4  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      13.568us         0.01%      13.568us       1.357us           0 B           0 B           0 B           0 B            10  
                       Runtime Triggered Module Loading        24.43%     117.727ms        24.43%     117.727ms      58.863ms      13.346us         0.01%      13.346us       6.673us           0 B           0 B           0 B           0 B             2  
                                           aten::argmax         0.01%      31.071us         0.01%      45.819us      22.910us      13.312us         0.01%      13.312us       6.656us           0 B           0 B       1.00 KB       1.00 KB             2  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      13.312us         0.01%      13.312us       6.656us           0 B           0 B           0 B           0 B             2  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      10.720us         0.01%      10.720us       5.360us           0 B           0 B           0 B           0 B             2  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       8.160us         0.01%       8.160us       0.480us           0 B           0 B           0 B           0 B            17  
                                           _C::rms_norm         0.00%      23.766us         0.01%      44.186us      22.093us       4.769us         0.01%       4.769us       2.385us           0 B           0 B           0 B           0 B             2  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2>(c10:...         0.00%       0.000us         0.00%       0.000us       0.000us       4.769us         0.01%       4.769us       2.385us           0 B           0 B           0 B           0 B             2  
                                              aten::add         0.01%      70.905us         0.03%     140.320us      23.387us       4.416us         0.00%       6.528us       1.088us           0 B           0 B       2.50 KB       2.50 KB             6  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       4.352us         0.00%       4.352us       2.176us           0 B           0 B           0 B           0 B             2  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       4.128us         0.00%       4.128us       2.064us           0 B           0 B           0 B           0 B             2  
                           _compute_slot_mapping_kernel         0.00%       0.000us         0.00%       0.000us       0.000us       3.840us         0.00%       3.840us       1.920us           0 B           0 B           0 B           0 B             2  
                                 aten::_index_put_impl_         0.01%      41.380us         0.04%     174.108us      87.054us       3.808us         0.00%      10.688us       5.344us           0 B           0 B           0 B      -2.00 KB             2  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.808us         0.00%       3.808us       1.904us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.272us         0.00%       2.272us       1.136us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.144us         0.00%       2.144us       1.072us           0 B           0 B           0 B           0 B             2  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       2.015us         0.00%       2.015us       1.008us           0 B           0 B           0 B           0 B             2  
                                              aten::sub         0.01%      50.287us         0.02%      85.897us      42.948us       1.792us         0.00%       2.688us       1.344us           0 B           0 B       1.00 KB       1.00 KB             2  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       1.792us         0.00%       1.792us       0.896us           0 B           0 B           0 B           0 B             2  
                                           aten::gather         0.00%      15.971us         0.01%      26.902us      26.902us       1.761us         0.00%       1.761us       1.761us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_gather_kernel<16, long>(...         0.00%       0.000us         0.00%       0.000us       0.000us       1.761us         0.00%       1.761us       1.761us           0 B           0 B           0 B           0 B             1  
                                     aten::index_select         0.01%      48.424us         0.02%     105.835us      26.459us       1.568us         0.00%       3.329us       0.832us           0 B           0 B       1.01 MB           0 B             4  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       1.568us         0.00%       1.568us       1.568us           0 B           0 B           0 B           0 B             1  
                                            aten::fill_         0.01%      46.291us         0.02%      83.833us       6.986us       1.568us         0.00%       1.568us       0.131us           0 B           0 B           0 B           0 B            12  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.568us         0.00%       1.568us       0.784us           0 B           0 B           0 B           0 B             2  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       0.704us         0.00%       0.704us       0.352us           0 B           0 B           0 B           0 B             2  
                 execute_context_1(128)_generation_0(0)        54.35%     261.894ms        68.05%     327.890ms     327.890ms       0.000us         0.00%      77.317ms      77.317ms           0 B          -1 B       1.07 MB    -145.07 MB             1  
                                Activity Buffer Request         0.49%       2.354ms         0.49%       2.354ms       2.354ms       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                   cudaEventSynchronize         0.00%      17.483us         0.00%      17.483us       3.497us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                            aten::empty         0.54%       2.593ms         0.58%       2.806ms       3.341us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     712.68 MB     712.68 MB           840  
                                          cudaHostAlloc         0.01%      44.065us         0.01%      44.065us      22.032us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::to         0.01%      49.304us         0.11%     552.941us       5.882us       0.000us         0.00%      21.856us       0.233us           0 B           0 B     258.00 KB           0 B            94  
                                       aten::lift_fresh         0.00%       3.530us         0.00%       3.530us       0.353us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                                          aten::detach_         0.00%       1.322us         0.00%       1.322us       0.330us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                         aten::_to_copy         0.01%      60.085us         0.10%     503.637us      25.182us       0.000us         0.00%      21.856us       1.093us           0 B           0 B     258.00 KB           0 B            20  
                                    aten::empty_strided         0.16%     782.774us         0.17%     803.122us       4.462us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      32.78 MB      32.78 MB           180  
                                  cudaStreamIsCapturing         0.00%      19.582us         0.00%      19.582us       0.675us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            29  
                                        cudaMemcpyAsync         0.22%       1.057ms         0.22%       1.057ms       8.811us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           120  
                               cudaEventRecordWithFlags         0.00%      11.722us         0.00%      11.722us       1.954us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                         cudaEventQuery         0.00%       3.837us         0.00%       3.837us       1.919us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::slice         0.11%     550.943us         0.15%     720.557us       1.511us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           477  
                                       aten::as_strided         0.14%     659.306us         0.14%     659.306us       0.475us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1389  
                                          aten::flatten         0.01%      44.019us         0.01%      52.887us       0.407us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           130  
                                             aten::view         0.11%     512.025us         0.11%     512.025us       0.544us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           941  
                                           aten::detach         0.00%       9.118us         0.00%       9.118us       2.279us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                     aten::resolve_conj         0.00%       3.077us         0.00%       3.077us       0.513us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                      aten::resolve_neg         0.00%       0.981us         0.00%       0.981us       0.164us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                       cudaLaunchKernel         0.86%       4.137ms         0.90%       4.327ms       6.719us       0.000us         0.00%      14.113us       0.022us           0 B           0 B           0 B           0 B           644  
                                          aten::reshape         0.05%     251.183us         0.08%     392.420us       1.486us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           264  
                                       cuLaunchKernelEx         0.01%      32.262us         0.01%      32.262us      16.131us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::lt         0.01%      31.682us         0.01%      31.682us      15.841us       0.000us         0.00%       0.000us       0.000us           2 B           2 B           0 B           0 B             2  
                                        cudaEventRecord         0.00%      10.232us         0.00%      10.232us       2.046us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                        aten::embedding         0.00%       6.443us         0.02%     101.838us      50.919us       0.000us         0.00%       3.329us       1.665us           0 B           0 B       1.01 MB           0 B             2  
                                          aten::resize_         0.00%      10.049us         0.00%      10.049us       5.024us       0.000us         0.00%       0.000us       0.000us           0 B           0 B       1.01 MB       1.01 MB             2  
                                           aten::expand         0.05%     235.581us         0.06%     303.989us       1.575us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           193  
                                             cudaMalloc         0.08%     374.518us         0.08%     374.518us     187.259us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::linear         0.08%     375.381us         1.55%       7.483ms      38.571us       0.000us         0.00%       4.513ms      23.263us           0 B           0 B      80.83 MB           0 B           194  
                                                aten::t         0.08%     372.624us         0.16%     774.021us       3.990us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           194  
                                        aten::transpose         0.06%     292.044us         0.10%     490.045us       1.899us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           258  
                                           aten::matmul         0.06%     297.495us         1.31%       6.333ms      32.646us       0.000us         0.00%       4.513ms      23.263us           0 B           0 B      80.83 MB           0 B           194  
                                 cudaDeviceGetAttribute         0.03%     135.329us         0.03%     135.329us       0.384us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           352  
                                         cuLaunchKernel         0.16%     780.598us         0.16%     780.598us       6.098us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           128  
                                    cudaLaunchKernelExC         0.29%       1.406ms         0.29%       1.406ms       4.883us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           288  
                                 aten::split_with_sizes         0.04%     177.359us         0.05%     238.288us       3.723us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            64  
                          vllm::unified_kv_cache_update         0.24%       1.180ms         0.57%       2.747ms      42.923us       0.000us         0.00%     128.104us       2.002us           0 B           0 B           0 B           0 B            64  
                                           aten::unbind         0.07%     356.302us         0.16%     787.773us       6.154us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           128  
                                           aten::select         0.06%     280.701us         0.09%     433.204us       1.686us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           257  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 481.865ms
Self CUDA time total: 92.117ms

